File: cap_0006.bin  (131072 bytes, 131072 samples)

   Index   Dec   Hex         Bin
     958    28    1c  00011100
     959    28    1c  00011100
     960    28    1c  00011100
     961    28    1c  00011100
     962    28    1c  00011100
     963    28    1c  00011100
     964    28    1c  00011100
     965    29    1d  00011101
     966    28    1c  00011100
     967    28    1c  00011100
     968    28    1c  00011100
     969    28    1c  00011100
     970    28    1c  00011100
     971    27    1b  00011011
     972    28    1c  00011100
     973    28    1c  00011100
     974    27    1b  00011011
     975    28    1c  00011100
     976    28    1c  00011100
     977    28    1c  00011100
     978    28    1c  00011100
     979    28    1c  00011100
     980    28    1c  00011100
     981    28    1c  00011100
     982    27    1b  00011011
     983    28    1c  00011100
     984    28    1c  00011100
     985    28    1c  00011100
     986    28    1c  00011100
     987    29    1d  00011101
     988    28    1c  00011100
     989    28    1c  00011100
     990    29    1d  00011101
     991    28    1c  00011100
     992    28    1c  00011100
     993    29    1d  00011101
     994    28    1c  00011100
     995    28    1c  00011100
     996    29    1d  00011101
     997    28    1c  00011100
     998    28    1c  00011100
     999    29    1d  00011101
    1000    28    1c  00011100
    1001    28    1c  00011100
    1002    29    1d  00011101
    1003    29    1d  00011101
    1004    29    1d  00011101
    1005    29    1d  00011101
    1006    29    1d  00011101
    1007    29    1d  00011101
    1008    29    1d  00011101
    1009    29    1d  00011101
    1010    29    1d  00011101
    1011    28    1c  00011100
    1012    29    1d  00011101
    1013    29    1d  00011101
    1014    28    1c  00011100
    1015    29    1d  00011101
    1016    29    1d  00011101
    1017    28    1c  00011100
    1018    29    1d  00011101
    1019    29    1d  00011101
    1020    28    1c  00011100
    1021    28    1c  00011100
    1022    29    1d  00011101
    1023    29    1d  00011101
    1024    29    1d  00011101
    1025    29    1d  00011101
    1026    29    1d  00011101
    1027    29    1d  00011101
    1028    29    1d  00011101
    1029    29    1d  00011101
    1030    29    1d  00011101
    1031    29    1d  00011101
    1032    29    1d  00011101
    1033    29    1d  00011101
    1034    29    1d  00011101
    1035    29    1d  00011101
    1036    29    1d  00011101
    1037    29    1d  00011101
    1038    29    1d  00011101
    1039    29    1d  00011101
    1040    29    1d  00011101
    1041    29    1d  00011101
    1042    29    1d  00011101
    1043    29    1d  00011101
    1044    29    1d  00011101
    1045    29    1d  00011101
    1046    30    1e  00011110
    1047    30    1e  00011110
    1048    29    1d  00011101
    1049    29    1d  00011101
    1050    29    1d  00011101
    1051    29    1d  00011101
    1052    30    1e  00011110
    1053    29    1d  00011101
    1054    29    1d  00011101
    1055    30    1e  00011110
    1056    29    1d  00011101
    1057    29    1d  00011101
    1058    29    1d  00011101
    1059    29    1d  00011101
    1060    29    1d  00011101
    1061    30    1e  00011110
    1062    29    1d  00011101
    1063    30    1e  00011110
    1064    29    1d  00011101
    1065    29    1d  00011101
    1066    29    1d  00011101
    1067    30    1e  00011110
    1068    29    1d  00011101
    1069    29    1d  00011101
    1070    29    1d  00011101
    1071    30    1e  00011110
    1072    30    1e  00011110
    1073    29    1d  00011101
    1074    29    1d  00011101
    1075    30    1e  00011110
    1076    29    1d  00011101
    1077    29    1d  00011101
    1078    30    1e  00011110
    1079    30    1e  00011110
    1080    30    1e  00011110
    1081    30    1e  00011110
    1082    29    1d  00011101
    1083    30    1e  00011110
    1084    30    1e  00011110
    1085    30    1e  00011110
    1086    30    1e  00011110
    1087    30    1e  00011110
    1088    30    1e  00011110
    1089    30    1e  00011110
    1090    30    1e  00011110
    1091    30    1e  00011110
    1092    30    1e  00011110
    1093    30    1e  00011110
    1094    30    1e  00011110
    1095    30    1e  00011110
    1096    30    1e  00011110
    1097    30    1e  00011110
    1098    30    1e  00011110
    1099    30    1e  00011110
    1100    30    1e  00011110
    1101    30    1e  00011110
    1102    30    1e  00011110
    1103    30    1e  00011110
    1104    30    1e  00011110
    1105    30    1e  00011110
    1106    30    1e  00011110
    1107    30    1e  00011110
    1108    30    1e  00011110
    1109    30    1e  00011110
    1110    30    1e  00011110
    1111    30    1e  00011110
    1112    30    1e  00011110
    1113    30    1e  00011110
    1114    30    1e  00011110
    1115    30    1e  00011110
    1116    30    1e  00011110
    1117    30    1e  00011110
    1118    31    1f  00011111
    1119    30    1e  00011110
    1120    30    1e  00011110
    1121    30    1e  00011110
    1122    30    1e  00011110
    1123    30    1e  00011110
    1124    30    1e  00011110
    1125    30    1e  00011110
    1126    30    1e  00011110
    1127    30    1e  00011110
    1128    30    1e  00011110
    1129    30    1e  00011110
    1130    30    1e  00011110
    1131    30    1e  00011110
    1132    31    1f  00011111
    1133    30    1e  00011110
    1134    30    1e  00011110
    1135    31    1f  00011111
    1136    30    1e  00011110
    1137    31    1f  00011111
    1138    31    1f  00011111
    1139    31    1f  00011111
    1140    31    1f  00011111
    1141    30    1e  00011110
    1142    30    1e  00011110
    1143    31    1f  00011111
    1144    30    1e  00011110
    1145    31    1f  00011111
    1146    31    1f  00011111
    1147    30    1e  00011110
    1148    31    1f  00011111
    1149    31    1f  00011111
    1150    30    1e  00011110
    1151    31    1f  00011111
    1152    31    1f  00011111
    1153    31    1f  00011111
    1154    31    1f  00011111
    1155    31    1f  00011111
    1156    31    1f  00011111
    1157    31    1f  00011111
    1158    30    1e  00011110
    1159    31    1f  00011111
    1160    31    1f  00011111
    1161    31    1f  00011111
    1162    31    1f  00011111
    1163    31    1f  00011111
    1164    30    1e  00011110
    1165    31    1f  00011111
    1166    32    20  00100000
    1167    31    1f  00011111
    1168    30    1e  00011110
    1169    31    1f  00011111
    1170    31    1f  00011111
    1171    31    1f  00011111
    1172    31    1f  00011111
    1173    31    1f  00011111
    1174    31    1f  00011111
    1175    31    1f  00011111
    1176    31    1f  00011111
    1177    31    1f  00011111
    1178    30    1e  00011110
    1179    31    1f  00011111
    1180    32    20  00100000
    1181    31    1f  00011111
    1182    30    1e  00011110
    1183    31    1f  00011111
    1184    31    1f  00011111
