File: cap_0002.bin  (131072 bytes, 131072 samples)

   Index   Dec   Hex         Bin
     953    45    2d  00101101
     954    45    2d  00101101
     955    45    2d  00101101
     956    45    2d  00101101
     957    45    2d  00101101
     958    45    2d  00101101
     959    45    2d  00101101
     960    45    2d  00101101
     961    45    2d  00101101
     962    45    2d  00101101
     963    45    2d  00101101
     964    45    2d  00101101
     965    45    2d  00101101
     966    46    2e  00101110
     967    45    2d  00101101
     968    45    2d  00101101
     969    45    2d  00101101
     970    45    2d  00101101
     971    45    2d  00101101
     972    46    2e  00101110
     973    45    2d  00101101
     974    46    2e  00101110
     975    45    2d  00101101
     976    46    2e  00101110
     977    46    2e  00101110
     978    46    2e  00101110
     979    45    2d  00101101
     980    46    2e  00101110
     981    45    2d  00101101
     982    46    2e  00101110
     983    45    2d  00101101
     984    46    2e  00101110
     985    46    2e  00101110
     986    46    2e  00101110
     987    46    2e  00101110
     988    46    2e  00101110
     989    46    2e  00101110
     990    46    2e  00101110
     991    46    2e  00101110
     992    46    2e  00101110
     993    46    2e  00101110
     994    46    2e  00101110
     995    46    2e  00101110
     996    46    2e  00101110
     997    46    2e  00101110
     998    46    2e  00101110
     999    46    2e  00101110
    1000    46    2e  00101110
    1001    46    2e  00101110
    1002    46    2e  00101110
    1003    46    2e  00101110
    1004    46    2e  00101110
    1005    46    2e  00101110
    1006    46    2e  00101110
    1007    46    2e  00101110
    1008    46    2e  00101110
    1009    46    2e  00101110
    1010    46    2e  00101110
    1011    46    2e  00101110
    1012    47    2f  00101111
    1013    46    2e  00101110
    1014    46    2e  00101110
    1015    46    2e  00101110
    1016    46    2e  00101110
    1017    46    2e  00101110
    1018    46    2e  00101110
    1019    46    2e  00101110
    1020    47    2f  00101111
    1021    46    2e  00101110
    1022    46    2e  00101110
    1023    46    2e  00101110
    1024    47    2f  00101111
    1025    47    2f  00101111
    1026    47    2f  00101111
    1027    46    2e  00101110
    1028    47    2f  00101111
    1029    47    2f  00101111
    1030    47    2f  00101111
    1031    46    2e  00101110
    1032    47    2f  00101111
    1033    47    2f  00101111
    1034    47    2f  00101111
    1035    47    2f  00101111
    1036    47    2f  00101111
    1037    47    2f  00101111
    1038    47    2f  00101111
    1039    47    2f  00101111
    1040    47    2f  00101111
    1041    47    2f  00101111
    1042    47    2f  00101111
    1043    47    2f  00101111
    1044    47    2f  00101111
    1045    47    2f  00101111
    1046    47    2f  00101111
    1047    47    2f  00101111
    1048    47    2f  00101111
    1049    47    2f  00101111
    1050    47    2f  00101111
    1051    47    2f  00101111
    1052    47    2f  00101111
    1053    47    2f  00101111
    1054    47    2f  00101111
    1055    47    2f  00101111
    1056    47    2f  00101111
    1057    47    2f  00101111
    1058    47    2f  00101111
    1059    47    2f  00101111
    1060    47    2f  00101111
    1061    48    30  00110000
    1062    48    30  00110000
    1063    47    2f  00101111
    1064    47    2f  00101111
    1065    47    2f  00101111
    1066    47    2f  00101111
    1067    48    30  00110000
    1068    47    2f  00101111
    1069    48    30  00110000
    1070    48    30  00110000
    1071    48    30  00110000
    1072    47    2f  00101111
    1073    47    2f  00101111
    1074    48    30  00110000
    1075    48    30  00110000
    1076    48    30  00110000
    1077    48    30  00110000
    1078    48    30  00110000
    1079    48    30  00110000
    1080    48    30  00110000
    1081    48    30  00110000
    1082    48    30  00110000
    1083    48    30  00110000
    1084    48    30  00110000
    1085    48    30  00110000
    1086    48    30  00110000
    1087    48    30  00110000
    1088    48    30  00110000
    1089    48    30  00110000
    1090    48    30  00110000
    1091    48    30  00110000
    1092    48    30  00110000
    1093    48    30  00110000
    1094    48    30  00110000
    1095    48    30  00110000
    1096    48    30  00110000
    1097    48    30  00110000
    1098    48    30  00110000
    1099    48    30  00110000
    1100    48    30  00110000
    1101    48    30  00110000
    1102    48    30  00110000
    1103    48    30  00110000
    1104    48    30  00110000
    1105    48    30  00110000
    1106    48    30  00110000
    1107    48    30  00110000
    1108    48    30  00110000
    1109    48    30  00110000
    1110    48    30  00110000
    1111    48    30  00110000
    1112    48    30  00110000
    1113    48    30  00110000
    1114    48    30  00110000
    1115    48    30  00110000
    1116    48    30  00110000
    1117    48    30  00110000
    1118    48    30  00110000
    1119    48    30  00110000
    1120    49    31  00110001
    1121    48    30  00110000
    1122    48    30  00110000
    1123    48    30  00110000
    1124    49    31  00110001
    1125    48    30  00110000
    1126    49    31  00110001
    1127    49    31  00110001
    1128    49    31  00110001
    1129    49    31  00110001
    1130    49    31  00110001
    1131    49    31  00110001
    1132    49    31  00110001
    1133    49    31  00110001
    1134    49    31  00110001
    1135    49    31  00110001
    1136    49    31  00110001
    1137    49    31  00110001
    1138    49    31  00110001
    1139    49    31  00110001
    1140    49    31  00110001
    1141    49    31  00110001
    1142    49    31  00110001
    1143    49    31  00110001
    1144    49    31  00110001
    1145    49    31  00110001
    1146    49    31  00110001
    1147    49    31  00110001
    1148    49    31  00110001
    1149    49    31  00110001
    1150    49    31  00110001
    1151    49    31  00110001
    1152    49    31  00110001
    1153    49    31  00110001
    1154    49    31  00110001
    1155    49    31  00110001
    1156    49    31  00110001
    1157    49    31  00110001
    1158    49    31  00110001
    1159    49    31  00110001
    1160    50    32  00110010
    1161    49    31  00110001
    1162    49    31  00110001
